"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"XAUUSD_M1_dukas_UTC2";"Buy";"1313.13";"1320.26";"2018.01.02 15:30:00";"2018.01.05 22:55:00";"1.0";"548.80";"1298.13000";"1328.13000";"50548.80";"0.00";"IST";"End Of Friday (Time)";"3d 7h 25m";"-164.20"
"2";"XAUUSD_M1_dukas_UTC2";"Buy";"1319.80";"1334.80";"2018.01.08 18:00:00";"2018.01.12 20:31:00";"1.0";"1302.96";"1304.80005";"1334.80005";"51851.76";"0.00";"IST";"PT";"4d 2h 31m";"-197.04"
"3";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.54";"1338.89";"2018.01.12 20:45:00";"2018.01.12 22:55:00";"1.0";"335.00";"1320.54004";"1350.54004";"52186.76";"0.00";"IST";"End Of Friday (Time)";"2h 10m";"-0.00"
"4";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.00";"1332.82";"2018.01.16 19:00:00";"2018.01.19 22:55:00";"1.0";"-382.21";"1320.00000";"1350.00000";"51804.55";"0.00";"IST";"End Of Friday (Time)";"3d 3h 55m";"-164.20"
"5";"XAUUSD_M1_dukas_UTC2";"Buy";"1333.83";"1348.83";"2018.01.22 16:15:00";"2018.01.24 11:49:00";"1.0";"1434.32";"1318.82996";"1348.82996";"53238.87";"0.00";"IST";"PT";"1d 19h 34m";"-65.68"
"6";"XAUUSD_M1_dukas_UTC2";"Buy";"1352.81";"1349.47";"2018.01.24 15:30:00";"2018.01.26 22:55:00";"1.0";"-465.37";"1337.81006";"1367.81006";"52773.50";"0.00";"IST";"End Of Friday (Time)";"2d 7h 25m";"-131.36"
"7";"XAUUSD_M1_dukas_UTC2";"Buy";"1344.24";"1329.24";"2018.01.29 17:30:00";"2018.02.02 17:13:00";"1.0";"-1697.04";"1329.23999";"1359.23999";"51076.46";"0.00";"IST";"SL";"3d 23h 43m";"-197.04"
"8";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.09";"1329.88";"2018.02.02 20:15:00";"2018.02.02 22:55:00";"1.0";"-521.00";"1320.08997";"1350.08997";"50555.46";"0.00";"IST";"End Of Friday (Time)";"2h 40m";"-0.00"
"9";"XAUUSD_M1_dukas_UTC2";"Buy";"1314.07";"1313.06";"2018.02.08 15:30:00";"2018.02.09 22:55:00";"1.0";"-133.83";"1299.06995";"1329.06995";"50421.63";"0.00";"IST";"End Of Friday (Time)";"1d 7h 25m";"-32.84"
"10";"XAUUSD_M1_dukas_UTC2";"Buy";"1322.83";"1337.83";"2018.02.12 17:00:00";"2018.02.14 17:06:00";"1.0";"1434.32";"1307.82996";"1337.82996";"51855.95";"0.00";"IST";"PT";"2d 0h 6m";"-65.68"
"11";"XAUUSD_M1_dukas_UTC2";"Buy";"1342.28";"1357.28";"2018.02.14 17:15:00";"2018.02.16 04:46:00";"1.0";"1368.64";"1327.28003";"1357.28003";"53224.59";"0.00";"IST";"PT";"1d 11h 31m";"-131.36"
