"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"XAUUSD_M1_dukas_UTC2";"Buy";"1312.72";"1320.26";"2018.01.02 17:00:00";"2018.01.05 22:55:00";"1.0";"589.80";"1297.71997";"1327.71997";"50589.80";"0.00";"IST";"End Of Friday (Time)";"3d 5h 55m";"-164.20"
"2";"XAUUSD_M1_dukas_UTC2";"Buy";"1318.30";"1333.30";"2018.01.08 17:15:00";"2018.01.12 20:15:00";"1.0";"1302.96";"1303.30005";"1333.30005";"51892.76";"0.00";"IST";"PT";"4d 3h 0m";"-197.04"
"3";"XAUUSD_M1_dukas_UTC2";"Buy";"1334.48";"1338.89";"2018.01.12 20:30:00";"2018.01.12 22:55:00";"1.0";"441.00";"1319.47998";"1349.47998";"52333.76";"0.00";"IST";"End Of Friday (Time)";"2h 25m";"-0.00"
"4";"XAUUSD_M1_dukas_UTC2";"Buy";"1333.90";"1332.82";"2018.01.16 15:30:00";"2018.01.19 22:55:00";"1.0";"-272.21";"1318.90002";"1348.90002";"52061.55";"0.00";"IST";"End Of Friday (Time)";"3d 7h 25m";"-164.20"
"5";"XAUUSD_M1_dukas_UTC2";"Buy";"1331.95";"1346.95";"2018.01.22 17:00:00";"2018.01.24 10:11:00";"1.0";"1434.32";"1316.94995";"1346.94995";"53495.87";"0.00";"IST";"PT";"1d 17h 11m";"-65.68"
"6";"XAUUSD_M1_dukas_UTC2";"Buy";"1352.81";"1349.47";"2018.01.24 15:30:00";"2018.01.26 22:55:00";"1.0";"-465.37";"1337.81006";"1367.81006";"53030.50";"0.00";"IST";"End Of Friday (Time)";"2d 7h 25m";"-131.36"
"7";"XAUUSD_M1_dukas_UTC2";"Buy";"1341.42";"1329.88";"2018.01.29 18:00:00";"2018.02.02 22:55:00";"1.0";"-1351.04";"1326.42004";"1356.42004";"51679.46";"0.00";"IST";"End Of Friday (Time)";"4d 4h 55m";"-197.04"
"8";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.78";"1320.78";"2018.02.06 15:30:00";"2018.02.06 22:24:00";"1.0";"-1500.00";"1320.78003";"1350.78003";"50179.46";"0.00";"IST";"SL";"6h 54m";"-0.00"
"9";"XAUUSD_M1_dukas_UTC2";"Buy";"1322.42";"1307.42";"2018.02.07 18:15:00";"2018.02.08 14:26:00";"1.0";"-1598.52";"1307.42004";"1337.42004";"48580.94";"0.00";"IST";"SL";"20h 11m";"-98.52"
"10";"XAUUSD_M1_dukas_UTC2";"Buy";"1314.07";"1313.06";"2018.02.08 15:30:00";"2018.02.09 22:55:00";"1.0";"-133.83";"1299.06995";"1329.06995";"48447.11";"0.00";"IST";"End Of Friday (Time)";"1d 7h 25m";"-32.84"
