"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"XAUUSD_M1_dukas_UTC2";"Buy";"1313.83";"1320.26";"2018.01.02 15:45:00";"2018.01.05 22:55:00";"1.0";"478.81";"1298.82996";"1328.82996";"50478.81";"0.00";"IST";"End Of Friday (Time)";"3d 7h 10m";"-164.20"
"2";"XAUUSD_M1_dukas_UTC2";"Buy";"1320.12";"1335.12";"2018.01.08 15:45:00";"2018.01.12 20:31:00";"1.0";"1302.96";"1305.12000";"1335.12000";"51781.77";"0.00";"IST";"PT";"4d 4h 46m";"-197.04"
"3";"XAUUSD_M1_dukas_UTC2";"Buy";"1341.88";"1326.88";"2018.01.15 15:30:00";"2018.01.17 22:00:00";"1.0";"-1565.68";"1326.88000";"1356.88000";"50216.09";"0.00";"IST";"SL";"2d 6h 30m";"-65.68"
"4";"XAUUSD_M1_dukas_UTC2";"Buy";"1329.89";"1332.82";"2018.01.18 16:15:00";"2018.01.19 22:55:00";"1.0";"260.15";"1314.89001";"1344.89001";"50476.24";"0.00";"IST";"End Of Friday (Time)";"1d 6h 40m";"-32.84"
"5";"XAUUSD_M1_dukas_UTC2";"Buy";"1333.13";"1348.13";"2018.01.22 16:30:00";"2018.01.24 10:48:00";"1.0";"1434.32";"1318.13000";"1348.13000";"51910.56";"0.00";"IST";"PT";"1d 18h 18m";"-65.68"
"6";"XAUUSD_M1_dukas_UTC2";"Buy";"1354.07";"1349.47";"2018.01.24 17:15:00";"2018.01.26 22:55:00";"1.0";"-591.36";"1339.06995";"1369.06995";"51319.20";"0.00";"IST";"End Of Friday (Time)";"2d 5h 40m";"-131.36"
"7";"XAUUSD_M1_dukas_UTC2";"Buy";"1343.22";"1328.22";"2018.01.29 21:30:00";"2018.02.02 17:36:00";"1.0";"-1697.04";"1328.21997";"1358.21997";"49622.16";"0.00";"IST";"SL";"3d 20h 6m";"-197.04"
"8";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.95";"1320.95";"2018.02.05 19:30:00";"2018.02.06 22:24:00";"1.0";"-1532.84";"1320.94995";"1350.94995";"48089.32";"0.00";"IST";"SL";"1d 2h 54m";"-32.84"
"9";"XAUUSD_M1_dukas_UTC2";"Buy";"1314.07";"1313.06";"2018.02.08 15:30:00";"2018.02.09 22:55:00";"1.0";"-133.83";"1299.06995";"1329.06995";"47955.49";"0.00";"IST";"End Of Friday (Time)";"1d 7h 25m";"-32.84"
"10";"XAUUSD_M1_dukas_UTC2";"Buy";"1318.62";"1333.62";"2018.02.12 15:30:00";"2018.02.14 03:03:00";"1.0";"1434.32";"1303.62000";"1333.62000";"49389.81";"0.00";"IST";"PT";"1d 11h 33m";"-65.68"
"11";"XAUUSD_M1_dukas_UTC2";"Buy";"1333.10";"1348.10";"2018.02.14 16:30:00";"2018.02.14 17:39:00";"1.0";"1500.00";"1318.09998";"1348.09998";"50889.81";"0.00";"IST";"PT";"1h 9m";"-0.00"
"12";"XAUUSD_M1_dukas_UTC2";"Buy";"1354.01";"1348.64";"2018.02.15 16:30:00";"2018.02.16 22:55:00";"1.0";"-569.84";"1339.01001";"1369.01001";"50319.97";"0.00";"IST";"End Of Friday (Time)";"1d 6h 25m";"-32.84"
"13";"XAUUSD_M1_dukas_UTC2";"Buy";"1347.44";"1332.44";"2018.02.19 17:30:00";"2018.02.20 18:19:00";"1.0";"-1532.84";"1332.43994";"1362.43994";"48787.13";"0.00";"IST";"SL";"1d 0h 49m";"-32.84"
"14";"XAUUSD_M1_dukas_UTC2";"Buy";"1330.60";"1329.20";"2018.02.21 17:30:00";"2018.02.23 22:55:00";"1.0";"-271.36";"1315.59998";"1345.59998";"48515.77";"0.00";"IST";"End Of Friday (Time)";"2d 5h 25m";"-131.36"
"15";"XAUUSD_M1_dukas_UTC2";"Buy";"1318.13";"1303.13";"2018.02.28 17:00:00";"2018.03.01 17:22:00";"1.0";"-1598.52";"1303.13000";"1333.13000";"46917.25";"0.00";"IST";"SL";"1d 0h 22m";"-98.52"
