"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"10872.6";"10912.6";"2023.01.03 22:15:00";"2023.01.04 09:50:00";"30.0";"1016.88";"10672.59961";"10912.59961";"51016.88";"0.00";"IST";"PT";"11h 35m";"-183.12"
"2";"USTEC_ICM_UTC2";"Buy";"10900.0";"10940.0";"2023.01.04 17:00:00";"2023.01.04 18:31:00";"30.0";"1200.00";"10700.00000";"10940.00000";"52216.88";"0.00";"IST";"PT";"1h 31m";"-0.00"
"3";"USTEC_ICM_UTC2";"Buy";"10799.7";"10839.7";"2023.01.05 18:45:00";"2023.01.06 15:30:00";"30.0";"1016.88";"10599.70020";"10839.70020";"53233.76";"0.00";"IST";"PT";"20h 45m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"10817.5";"10857.5";"2023.01.06 17:30:00";"2023.01.06 17:36:00";"30.0";"1200.00";"10617.50000";"10857.50000";"54433.76";"0.00";"IST";"PT";"6m 0s";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"11132.3";"11172.3";"2023.01.10 17:30:00";"2023.01.10 20:59:00";"30.0";"1200.00";"10932.29980";"11172.29980";"55633.76";"0.00";"IST";"PT";"3h 29m";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"11345.6";"11385.6";"2023.01.11 20:30:00";"2023.01.11 22:55:00";"30.0";"1200.00";"11145.59961";"11385.59961";"56833.76";"0.00";"IST";"PT";"2h 25m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"11409.0";"11449.0";"2023.01.12 20:30:00";"2023.01.12 20:38:00";"30.0";"1200.00";"11209.00000";"11449.00000";"58033.76";"0.00";"IST";"PT";"8m 0s";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"11449.8";"11489.8";"2023.01.13 18:00:00";"2023.01.13 20:40:00";"30.0";"1200.00";"11249.79980";"11489.79980";"59233.76";"0.00";"IST";"PT";"2h 40m";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"11598.2";"11638.2";"2023.01.17 17:15:00";"2023.01.18 15:30:00";"30.0";"1016.88";"11398.20020";"11638.20020";"60250.64";"0.00";"IST";"PT";"22h 15m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"11627.3";"11667.3";"2023.01.18 16:30:00";"2023.01.18 17:00:00";"30.0";"1200.00";"11427.29980";"11667.29980";"61450.64";"0.00";"IST";"PT";"30m 0s";"-0.00"
"11";"USTEC_ICM_UTC2";"Buy";"11332.1";"11372.1";"2023.01.19 17:00:00";"2023.01.19 21:24:00";"30.0";"1200.00";"11132.09961";"11372.09961";"62650.64";"0.00";"IST";"PT";"4h 24m";"-0.00"
"12";"USTEC_ICM_UTC2";"Buy";"11367.7";"11407.7";"2023.01.20 16:30:00";"2023.01.20 16:52:00";"30.0";"1200.00";"11167.70020";"11407.70020";"63850.64";"0.00";"IST";"PT";"22m 0s";"-0.00"
"13";"USTEC_ICM_UTC2";"Buy";"11903.2";"11943.2";"2023.01.23 20:30:00";"2023.01.24 23:08:00";"30.0";"1016.88";"11703.20020";"11943.20020";"64867.52";"0.00";"IST";"PT";"1d 2h 38m";"-183.12"
"14";"USTEC_ICM_UTC2";"Buy";"11709.1";"11749.1";"2023.01.25 19:00:00";"2023.01.25 20:26:00";"30.0";"1200.00";"11509.09961";"11749.09961";"66067.52";"0.00";"IST";"PT";"1h 26m";"-0.00"
"15";"USTEC_ICM_UTC2";"Buy";"11945.0";"11985.0";"2023.01.26 20:30:00";"2023.01.26 20:46:00";"30.0";"1200.00";"11745.00000";"11985.00000";"67267.52";"0.00";"IST";"PT";"16m 0s";"-0.00"
"16";"USTEC_ICM_UTC2";"Buy";"12070.5";"12110.5";"2023.01.27 17:00:00";"2023.01.27 17:06:00";"30.0";"1200.00";"11870.50000";"12110.50000";"68467.52";"0.00";"IST";"PT";"6m 0s";"-0.00"
"17";"USTEC_ICM_UTC2";"Buy";"12033.0";"12073.0";"2023.01.30 16:45:00";"2023.01.30 16:48:00";"30.0";"1200.00";"11833.00000";"12073.00000";"69667.52";"0.00";"IST";"PT";"3m 0s";"-0.00"
"18";"USTEC_ICM_UTC2";"Buy";"11952.2";"11992.2";"2023.01.31 16:45:00";"2023.01.31 16:49:00";"30.0";"1200.00";"11752.20020";"11992.20020";"70867.52";"0.00";"IST";"PT";"4m 0s";"-0.00"
"19";"USTEC_ICM_UTC2";"Buy";"12133.9";"12173.9";"2023.02.01 21:15:00";"2023.02.01 21:39:00";"30.0";"1200.00";"11933.90039";"12173.90039";"72067.52";"0.00";"IST";"PT";"24m 0s";"-0.00"
"20";"USTEC_ICM_UTC2";"Buy";"12788.9";"12828.9";"2023.02.03 18:15:00";"2023.02.03 18:38:00";"30.0";"1200.00";"12588.90039";"12828.90039";"73267.52";"0.00";"IST";"PT";"23m 0s";"-0.00"
"21";"USTEC_ICM_UTC2";"Buy";"12458.7";"12498.7";"2023.02.06 16:30:00";"2023.02.06 16:32:00";"30.0";"1200.00";"12258.70020";"12498.70020";"74467.52";"0.00";"IST";"PT";"2m 0s";"-0.00"
"22";"USTEC_ICM_UTC2";"Buy";"12499.2";"12539.2";"2023.02.07 19:30:00";"2023.02.07 19:41:00";"30.0";"1200.00";"12299.20020";"12539.20020";"75667.52";"0.00";"IST";"PT";"11m 0s";"-0.00"
"23";"USTEC_ICM_UTC2";"Buy";"12510.6";"12550.6";"2023.02.08 20:45:00";"2023.02.08 21:16:00";"30.0";"1200.00";"12310.59961";"12550.59961";"76867.52";"0.00";"IST";"PT";"31m 0s";"-0.00"
"24";"USTEC_ICM_UTC2";"Buy";"12629.6";"12429.6";"2023.02.09 17:00:00";"2023.02.09 21:19:00";"30.0";"-6000.00";"12429.59961";"12669.59961";"70867.52";"0.00";"IST";"SL";"4h 19m";"-0.00"
"25";"USTEC_ICM_UTC2";"Buy";"12301.7";"12341.7";"2023.02.10 17:00:00";"2023.02.10 17:11:00";"30.0";"1200.00";"12101.70020";"12341.70020";"72067.52";"0.00";"IST";"PT";"11m 0s";"-0.00"
"26";"USTEC_ICM_UTC2";"Buy";"12511.9";"12551.9";"2023.02.13 20:30:00";"2023.02.14 13:04:00";"30.0";"1016.88";"12311.90039";"12551.90039";"73084.40";"0.00";"IST";"PT";"16h 34m";"-183.12"
"27";"USTEC_ICM_UTC2";"Buy";"12516.6";"12556.6";"2023.02.14 20:45:00";"2023.02.14 20:56:00";"30.0";"1200.00";"12316.59961";"12556.59961";"74284.40";"0.00";"IST";"PT";"11m 0s";"-0.00"
"28";"USTEC_ICM_UTC2";"Buy";"12590.5";"12630.5";"2023.02.15 18:30:00";"2023.02.15 20:43:00";"30.0";"1200.00";"12390.50000";"12630.50000";"75484.40";"0.00";"IST";"PT";"2h 13m";"-0.00"
"29";"USTEC_ICM_UTC2";"Buy";"12606.8";"12646.8";"2023.02.16 18:30:00";"2023.02.16 19:34:00";"30.0";"1200.00";"12406.79980";"12646.79980";"76684.40";"0.00";"IST";"PT";"1h 4m";"-0.00"
"30";"USTEC_ICM_UTC2";"Buy";"12251.0";"12291.0";"2023.02.17 20:30:00";"2023.02.17 21:02:00";"30.0";"1200.00";"12051.00000";"12291.00000";"77884.40";"0.00";"IST";"PT";"32m 0s";"-0.00"
"31";"USTEC_ICM_UTC2";"Buy";"12358.7";"12158.7";"2023.02.20 16:30:00";"2023.02.21 17:12:00";"30.0";"-6183.12";"12158.70020";"12398.70020";"71701.28";"0.00";"IST";"SL";"1d 0h 42m";"-183.12"
"32";"USTEC_ICM_UTC2";"Buy";"12030.1";"12070.1";"2023.02.22 17:30:00";"2023.02.22 17:56:00";"30.0";"1200.00";"11830.09961";"12070.09961";"72901.28";"0.00";"IST";"PT";"26m 0s";"-0.00"
"33";"USTEC_ICM_UTC2";"Buy";"12089.3";"12129.3";"2023.02.23 21:00:00";"2023.02.23 21:15:00";"30.0";"1200.00";"11889.29980";"12129.29980";"74101.28";"0.00";"IST";"PT";"15m 0s";"-0.00"
"34";"USTEC_ICM_UTC2";"Buy";"11925.3";"11965.3";"2023.02.24 17:45:00";"2023.02.24 18:46:00";"30.0";"1200.00";"11725.29980";"11965.29980";"75301.28";"0.00";"IST";"PT";"1h 1m";"-0.00"
"35";"USTEC_ICM_UTC2";"Buy";"12122.3";"12162.3";"2023.02.27 17:00:00";"2023.02.27 17:09:00";"30.0";"1200.00";"11922.29980";"12162.29980";"76501.28";"0.00";"IST";"PT";"9m 0s";"-0.00"
"36";"USTEC_ICM_UTC2";"Buy";"12073.6";"12113.6";"2023.02.28 18:30:00";"2023.02.28 19:52:00";"30.0";"1200.00";"11873.59961";"12113.59961";"77701.28";"0.00";"IST";"PT";"1h 22m";"-0.00"
"37";"USTEC_ICM_UTC2";"Buy";"11972.1";"12012.1";"2023.03.01 20:15:00";"2023.03.02 21:03:00";"30.0";"1016.88";"11772.09961";"12012.09961";"78718.16";"0.00";"IST";"PT";"1d 0h 48m";"-183.12"
"38";"USTEC_ICM_UTC2";"Buy";"12245.8";"12285.8";"2023.03.03 20:45:00";"2023.03.03 21:34:00";"30.0";"1200.00";"12045.79980";"12285.79980";"79918.16";"0.00";"IST";"PT";"49m 0s";"-0.00"
"39";"USTEC_ICM_UTC2";"Buy";"12304.6";"12104.6";"2023.03.07 16:30:00";"2023.03.08 17:01:00";"30.0";"-6183.12";"12104.59961";"12344.59961";"73735.04";"0.00";"IST";"SL";"1d 0h 31m";"-183.12"
"40";"USTEC_ICM_UTC2";"Buy";"12155.3";"12195.3";"2023.03.08 17:15:00";"2023.03.08 17:31:00";"30.0";"1200.00";"11955.29980";"12195.29980";"74935.04";"0.00";"IST";"PT";"16m 0s";"-0.00"
"41";"USTEC_ICM_UTC2";"Buy";"11950.8";"11990.8";"2023.03.10 17:15:00";"2023.03.10 17:57:00";"30.0";"1200.00";"11750.79980";"11990.79980";"76135.04";"0.00";"IST";"PT";"42m 0s";"-0.00"
"42";"USTEC_ICM_UTC2";"Buy";"12015.7";"12055.7";"2023.03.13 17:45:00";"2023.03.13 18:00:00";"30.0";"1200.00";"11815.70020";"12055.70020";"77335.04";"0.00";"IST";"PT";"15m 0s";"-0.00"
"43";"USTEC_ICM_UTC2";"Buy";"12057.2";"12097.2";"2023.03.15 16:45:00";"2023.03.15 16:58:00";"30.0";"1200.00";"11857.20020";"12097.20020";"78535.04";"0.00";"IST";"PT";"13m 0s";"-0.00"
