"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4258.6";"4233.6";"2015.01.02 16:30:00";"2015.01.02 17:30:00";"30.0";"-750.00";"4233.60010";"4283.60010";"49250.00";"0.00";"IST";"SL";"1h 0m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4169.6";"4144.6";"2015.01.06 16:30:00";"2015.01.06 17:45:00";"30.0";"-750.00";"4144.60010";"4194.60010";"48500.00";"0.00";"IST";"SL";"1h 15m";"-0.00"
"3";"USTEC_ICM_UTC2";"Buy";"4139.6";"4164.6";"2015.01.07 16:45:00";"2015.01.07 19:00:00";"30.0";"750.00";"4114.60010";"4164.60010";"49250.00";"0.00";"IST";"PT";"2h 15m";"-0.00"
"4";"USTEC_ICM_UTC2";"Buy";"4225.9";"4250.9";"2015.01.08 17:45:00";"2015.01.09 15:30:00";"30.0";"566.88";"4200.89990";"4250.89990";"49816.88";"0.00";"IST";"PT";"21h 45m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4222.9";"4212.0";"2015.01.09 22:30:00";"2015.01.09 23:00:00";"30.0";"-327.00";"4197.89990";"4247.89990";"49489.88";"0.00";"IST";"End Of Friday (Time)";"30m 0s";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"4221.9";"4196.9";"2015.01.12 16:30:00";"2015.01.12 16:30:00";"30.0";"-750.00";"4196.89990";"4246.89990";"48739.88";"0.00";"IST";"SL";"0s";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"4248.0";"4223.0";"2015.01.13 17:15:00";"2015.01.13 19:15:00";"30.0";"-750.00";"4223.00000";"4273.00000";"47989.88";"0.00";"IST";"SL";"2h 0m";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"4126.9";"4101.9";"2015.01.15 16:45:00";"2015.01.15 19:30:00";"30.0";"-750.00";"4101.89990";"4151.89990";"47239.88";"0.00";"IST";"SL";"2h 45m";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"4088.0";"4113.0";"2015.01.16 17:00:00";"2015.01.16 17:45:00";"30.0";"750.00";"4063.00000";"4113.00000";"47989.88";"0.00";"IST";"PT";"45m 0s";"-0.00"
"10";"USTEC_ICM_UTC2";"Buy";"4151.6";"4126.6";"2015.01.19 16:45:00";"2015.01.20 17:30:00";"30.0";"-933.12";"4126.60010";"4176.60010";"47056.76";"0.00";"IST";"SL";"1d 0h 45m";"-183.12"
"11";"USTEC_ICM_UTC2";"Buy";"4157.2";"4182.2";"2015.01.20 21:30:00";"2015.01.21 05:15:00";"30.0";"566.88";"4132.20020";"4182.20020";"47623.64";"0.00";"IST";"PT";"7h 45m";"-183.12"
"12";"USTEC_ICM_UTC2";"Buy";"4198.9";"4173.9";"2015.01.21 19:45:00";"2015.01.21 20:45:00";"30.0";"-750.00";"4173.89990";"4223.89990";"46873.64";"0.00";"IST";"SL";"1h 0m";"-0.00"
"13";"USTEC_ICM_UTC2";"Buy";"4230.9";"4255.9";"2015.01.22 18:15:00";"2015.01.22 21:45:00";"30.0";"750.00";"4205.89990";"4255.89990";"47623.64";"0.00";"IST";"PT";"3h 30m";"-0.00"
"14";"USTEC_ICM_UTC2";"Buy";"4279.0";"4278.0";"2015.01.23 19:30:00";"2015.01.23 23:00:00";"30.0";"-30.00";"4254.00000";"4304.00000";"47593.64";"0.00";"IST";"End Of Friday (Time)";"3h 30m";"-0.00"
"15";"USTEC_ICM_UTC2";"Buy";"4262.7";"4237.7";"2015.01.26 17:30:00";"2015.01.27 14:30:00";"30.0";"-933.12";"4237.70020";"4287.70020";"46660.52";"0.00";"IST";"SL";"21h 0m";"-183.12"
"16";"USTEC_ICM_UTC2";"Buy";"4191.7";"4166.7";"2015.01.27 21:00:00";"2015.01.27 22:45:00";"30.0";"-750.00";"4166.70020";"4216.70020";"45910.52";"0.00";"IST";"SL";"1h 45m";"-0.00"
"17";"USTEC_ICM_UTC2";"Buy";"4221.0";"4196.0";"2015.01.28 16:45:00";"2015.01.28 17:30:00";"30.0";"-750.00";"4196.00000";"4246.00000";"45160.52";"0.00";"IST";"SL";"45m 0s";"-0.00"
"18";"USTEC_ICM_UTC2";"Buy";"4118.7";"4143.7";"2015.01.29 16:45:00";"2015.01.29 20:30:00";"30.0";"750.00";"4093.69995";"4143.70020";"45910.52";"0.00";"IST";"PT";"3h 45m";"-0.00"
"19";"USTEC_ICM_UTC2";"Buy";"4193.8";"4168.8";"2015.01.30 21:45:00";"2015.01.30 22:00:00";"30.0";"-750.00";"4168.79980";"4218.79980";"45160.52";"0.00";"IST";"SL";"15m 0s";"-0.00"
