"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"10900.0";"10925.0";"2023.01.04 17:00:00";"2023.01.04 17:00:00";"20.0";"500.00";"10800.00000";"10925.00000";"50500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"10863.7";"10888.7";"2023.01.06 17:45:00";"2023.01.06 17:45:00";"20.0";"500.00";"10763.70020";"10888.70020";"51000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"3";"USTEC_ICM_UTC2";"Buy";"11116.7";"11141.7";"2023.01.10 16:45:00";"2023.01.10 16:45:00";"20.0";"500.00";"11016.70020";"11141.70020";"51500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"4";"USTEC_ICM_UTC2";"Buy";"11261.3";"11286.3";"2023.01.11 17:00:00";"2023.01.11 17:00:00";"20.0";"500.00";"11161.29980";"11286.29980";"52000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"11410.7";"11435.7";"2023.01.12 16:30:00";"2023.01.12 16:30:00";"20.0";"500.00";"11310.70020";"11435.70020";"52500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"11443.3";"11468.3";"2023.01.13 17:45:00";"2023.01.13 17:45:00";"20.0";"500.00";"11343.29980";"11468.29980";"53000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"11513.3";"11538.3";"2023.01.17 16:45:00";"2023.01.17 16:45:00";"20.0";"500.00";"11413.29980";"11538.29980";"53500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"11345.6";"11370.6";"2023.01.19 21:15:00";"2023.01.19 21:15:00";"20.0";"500.00";"11245.59961";"11370.59961";"54000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"11379.4";"11404.4";"2023.01.20 16:45:00";"2023.01.20 16:45:00";"20.0";"500.00";"11279.40039";"11404.40039";"54500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"10";"USTEC_ICM_UTC2";"Buy";"11741.3";"11766.3";"2023.01.23 17:00:00";"2023.01.23 17:00:00";"20.0";"500.00";"11641.29980";"11766.29980";"55000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
