"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4258.6";"4225.8";"2015.01.02 16:30:00";"2015.01.02 23:00:00";"30.0";"-984.00";"4176.10010";"4341.10010";"49016.00";"0.00";"IST";"End Of Friday (Time)";"6h 30m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4210.9";"4128.4";"2015.01.05 16:45:00";"2015.01.06 18:15:00";"30.0";"-2658.12";"4128.39990";"4293.39990";"46357.88";"0.00";"IST";"SL";"1d 1h 30m";"-183.12"
"3";"USTEC_ICM_UTC2";"Buy";"4102.0";"4184.5";"2015.01.06 19:30:00";"2015.01.08 03:30:00";"30.0";"2108.76";"4019.50000";"4184.50000";"48466.64";"0.00";"IST";"PT";"1d 8h 0m";"-366.24"
"4";"USTEC_ICM_UTC2";"Buy";"4238.0";"4212.0";"2015.01.08 18:15:00";"2015.01.09 23:00:00";"30.0";"-963.12";"4155.50000";"4320.50000";"47503.52";"0.00";"IST";"End Of Friday (Time)";"1d 4h 45m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4221.9";"4139.4";"2015.01.12 16:30:00";"2015.01.13 21:00:00";"30.0";"-2658.12";"4139.39990";"4304.39990";"44845.40";"0.00";"IST";"SL";"1d 4h 30m";"-183.12"
"6";"USTEC_ICM_UTC2";"Buy";"4125.8";"4138.1";"2015.01.14 16:30:00";"2015.01.16 23:00:00";"30.0";"2.76";"4043.30005";"4208.29980";"44848.16";"0.00";"IST";"End Of Friday (Time)";"2d 6h 30m";"-366.24"
"7";"USTEC_ICM_UTC2";"Buy";"4147.1";"4229.6";"2015.01.19 18:00:00";"2015.01.22 17:45:00";"30.0";"1925.64";"4064.60010";"4229.60010";"46773.80";"0.00";"IST";"PT";"2d 23h 45m";"-549.36"
"8";"USTEC_ICM_UTC2";"Buy";"4234.8";"4278.0";"2015.01.22 18:00:00";"2015.01.23 23:00:00";"30.0";"1112.88";"4152.29980";"4317.29980";"47886.68";"0.00";"IST";"End Of Friday (Time)";"1d 5h 0m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4262.7";"4180.2";"2015.01.26 17:30:00";"2015.01.27 17:00:00";"30.0";"-2658.12";"4180.20020";"4345.20020";"45228.56";"0.00";"IST";"SL";"23h 30m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4123.7";"4211.0";"2015.01.29 17:00:00";"2015.01.30 01:00:00";"30.0";"2435.01";"4041.19995";"4206.20020";"47663.57";"0.00";"IST";"PT";"8h 0m";"-183.12"
