"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4210.9";"4128.4";"2015.01.05 16:45:00";"2015.01.06 18:15:00";"30.0";"-2658.12";"4128.39990";"4293.39990";"47341.88";"0.00";"IST";"SL";"1d 1h 30m";"-183.12"
"2";"USTEC_ICM_UTC2";"Buy";"4132.6";"4215.1";"2015.01.06 21:45:00";"2015.01.08 17:00:00";"30.0";"2108.76";"4050.10010";"4215.10010";"49450.64";"0.00";"IST";"PT";"1d 19h 15m";"-366.24"
"3";"USTEC_ICM_UTC2";"Buy";"4232.9";"4212.0";"2015.01.08 18:30:00";"2015.01.09 23:00:00";"30.0";"-810.12";"4150.39990";"4315.39990";"48640.52";"0.00";"IST";"End Of Friday (Time)";"1d 4h 30m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4209.3";"4126.8";"2015.01.13 16:30:00";"2015.01.14 08:30:00";"30.0";"-2658.12";"4126.79980";"4291.79980";"45982.40";"0.00";"IST";"SL";"16h 0m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4140.9";"4058.4";"2015.01.14 21:30:00";"2015.01.16 02:15:00";"30.0";"-2841.24";"4058.39990";"4223.39990";"43141.16";"0.00";"IST";"SL";"1d 4h 45m";"-366.24"
"6";"USTEC_ICM_UTC2";"Buy";"4107.9";"4138.1";"2015.01.16 18:15:00";"2015.01.16 23:00:00";"30.0";"906.00";"4025.39990";"4190.39990";"44047.16";"0.00";"IST";"End Of Friday (Time)";"4h 45m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"4170.8";"4253.3";"2015.01.21 17:15:00";"2015.01.22 21:45:00";"30.0";"2291.88";"4088.30005";"4253.29980";"46339.04";"0.00";"IST";"PT";"1d 4h 30m";"-183.12"
"8";"USTEC_ICM_UTC2";"Buy";"4261.0";"4278.0";"2015.01.22 22:00:00";"2015.01.23 23:00:00";"30.0";"326.88";"4178.50000";"4343.50000";"46665.92";"0.00";"IST";"End Of Friday (Time)";"1d 1h 0m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4274.4";"4191.9";"2015.01.26 16:30:00";"2015.01.27 16:30:00";"30.0";"-2658.12";"4191.89990";"4356.89990";"44007.80";"0.00";"IST";"SL";"1d 0h 0m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4192.3";"4109.8";"2015.01.27 22:00:00";"2015.01.29 16:45:00";"30.0";"-2841.24";"4109.79980";"4274.79980";"41166.56";"0.00";"IST";"SL";"1d 18h 45m";"-366.24"
"11";"USTEC_ICM_UTC2";"Buy";"4127.2";"4211.0";"2015.01.29 19:00:00";"2015.01.30 01:00:00";"30.0";"2330.01";"4044.69995";"4209.70020";"43496.57";"0.00";"IST";"PT";"6h 0m";"-183.12"
"12";"USTEC_ICM_UTC2";"Buy";"4178.1";"4149.5";"2015.01.30 16:30:00";"2015.01.30 23:00:00";"30.0";"-858.00";"4095.60010";"4260.60010";"42638.57";"0.00";"IST";"End Of Friday (Time)";"6h 30m";"-0.00"
"13";"USTEC_ICM_UTC2";"Buy";"4158.7";"4241.2";"2015.02.02 16:30:00";"2015.02.04 22:15:00";"30.0";"2108.76";"4076.19995";"4241.20020";"44747.33";"0.00";"IST";"PT";"2d 5h 45m";"-366.24"
"14";"USTEC_ICM_UTC2";"Buy";"4247.8";"4227.5";"2015.02.04 22:30:00";"2015.02.06 23:00:00";"30.0";"-975.24";"4165.29980";"4330.29980";"43772.09";"0.00";"IST";"End Of Friday (Time)";"2d 0h 30m";"-366.24"
"15";"USTEC_ICM_UTC2";"Buy";"4222.7";"4305.2";"2015.02.09 17:00:00";"2015.02.11 22:15:00";"30.0";"2108.76";"4140.20020";"4305.20020";"45880.85";"0.00";"IST";"PT";"2d 5h 15m";"-366.24"
"16";"USTEC_ICM_UTC2";"Buy";"4331.6";"4382.9";"2015.02.12 17:15:00";"2015.02.13 23:00:00";"30.0";"1355.88";"4249.10010";"4414.10010";"47236.73";"0.00";"IST";"End Of Friday (Time)";"1d 5h 45m";"-183.12"
"17";"USTEC_ICM_UTC2";"Buy";"4382.9";"4441.9";"2015.02.16 16:30:00";"2015.02.20 23:00:00";"30.0";"1037.52";"4300.39990";"4465.39990";"48274.25";"0.00";"IST";"End Of Friday (Time)";"4d 6h 30m";"-732.48"
"18";"USTEC_ICM_UTC2";"Buy";"4442.4";"4442.1";"2015.02.23 17:00:00";"2015.02.27 23:00:00";"30.0";"-741.48";"4359.89990";"4524.89990";"47532.77";"0.00";"IST";"End Of Friday (Time)";"4d 6h 0m";"-732.48"
"19";"USTEC_ICM_UTC2";"Buy";"4457.5";"4399.2";"2015.03.02 16:45:00";"2015.03.06 23:00:00";"30.0";"-2481.48";"4375.00000";"4540.00000";"45051.29";"0.00";"IST";"End Of Friday (Time)";"4d 6h 15m";"-732.48"
"20";"USTEC_ICM_UTC2";"Buy";"4410.0";"4327.5";"2015.03.09 17:45:00";"2015.03.11 15:30:00";"30.0";"-2841.24";"4327.50000";"4492.50000";"42210.05";"0.00";"IST";"SL";"1d 21h 45m";"-366.24"
"21";"USTEC_ICM_UTC2";"Buy";"4324.9";"4407.4";"2015.03.12 16:30:00";"2015.03.18 20:00:00";"30.0";"1376.28";"4242.39990";"4407.39990";"43586.33";"0.00";"IST";"PT";"6d 3h 30m";"-1098.72"
"22";"USTEC_ICM_UTC2";"Buy";"4407.8";"4325.3";"2015.03.18 20:15:00";"2015.03.26 08:00:00";"30.0";"-3939.96";"4325.29980";"4490.29980";"39646.37";"0.00";"IST";"SL";"7d 11h 45m";"-1464.96"
"23";"USTEC_ICM_UTC2";"Buy";"4303.0";"4385.5";"2015.03.26 17:15:00";"2015.03.30 23:00:00";"30.0";"1742.52";"4220.50000";"4385.50000";"41388.89";"0.00";"IST";"PT";"4d 5h 45m";"-732.48"
"24";"USTEC_ICM_UTC2";"Buy";"4365.9";"4283.4";"2015.03.31 18:00:00";"2015.04.01 03:45:00";"30.0";"-2658.12";"4283.39990";"4448.39990";"38730.77";"0.00";"IST";"SL";"9h 45m";"-183.12"
"25";"USTEC_ICM_UTC2";"Buy";"4314.0";"4396.5";"2015.04.01 18:15:00";"2015.04.09 22:00:00";"30.0";"1010.04";"4231.50000";"4396.50000";"39740.81";"0.00";"IST";"PT";"8d 3h 45m";"-1464.96"
"26";"USTEC_ICM_UTC2";"Buy";"4405.8";"4422.1";"2015.04.10 17:15:00";"2015.04.10 23:00:00";"30.0";"489.00";"4323.29980";"4488.29980";"40229.81";"0.00";"IST";"End Of Friday (Time)";"5h 45m";"-0.00"
"27";"USTEC_ICM_UTC2";"Buy";"4443.3";"4360.8";"2015.04.13 16:45:00";"2015.04.17 16:45:00";"30.0";"-3207.48";"4360.79980";"4525.79980";"37022.33";"0.00";"IST";"SL";"4d 0h 0m";"-732.48"
"28";"USTEC_ICM_UTC2";"Buy";"4412.4";"4494.9";"2015.04.20 19:45:00";"2015.04.23 22:15:00";"30.0";"1925.64";"4329.89990";"4494.89990";"38947.97";"0.00";"IST";"PT";"3d 2h 30m";"-549.36"
"29";"USTEC_ICM_UTC2";"Buy";"4533.2";"4536.6";"2015.04.24 18:15:00";"2015.04.24 23:00:00";"30.0";"102.00";"4450.70020";"4615.70020";"39049.97";"0.00";"IST";"End Of Friday (Time)";"4h 45m";"-0.00"
"30";"USTEC_ICM_UTC2";"Buy";"4510.9";"4428.4";"2015.04.28 18:00:00";"2015.04.30 21:00:00";"30.0";"-2841.24";"4428.39990";"4593.39990";"36208.73";"0.00";"IST";"SL";"2d 3h 0m";"-366.24"
"31";"USTEC_ICM_UTC2";"Buy";"4451.0";"4475.9";"2015.05.01 16:45:00";"2015.05.01 23:00:00";"30.0";"747.00";"4368.50000";"4533.50000";"36955.73";"0.00";"IST";"End Of Friday (Time)";"6h 15m";"-0.00"
"32";"USTEC_ICM_UTC2";"Buy";"4510.0";"4427.5";"2015.05.04 17:00:00";"2015.05.05 18:00:00";"30.0";"-2658.12";"4427.50000";"4592.50000";"34297.61";"0.00";"IST";"SL";"1d 1h 0m";"-183.12"
"33";"USTEC_ICM_UTC2";"Buy";"4383.0";"4465.5";"2015.05.07 17:00:00";"2015.05.08 18:45:00";"30.0";"2291.88";"4300.50000";"4465.50000";"36589.49";"0.00";"IST";"PT";"1d 1h 45m";"-183.12"
"34";"USTEC_ICM_UTC2";"Buy";"4465.5";"4456.0";"2015.05.08 19:00:00";"2015.05.08 23:00:00";"30.0";"-285.00";"4383.00000";"4548.00000";"36304.49";"0.00";"IST";"End Of Friday (Time)";"4h 0m";"-0.00"
"35";"USTEC_ICM_UTC2";"Buy";"4414.5";"4497.0";"2015.05.12 18:00:00";"2015.05.15 09:00:00";"30.0";"1925.64";"4332.00000";"4497.00000";"38230.13";"0.00";"IST";"PT";"2d 15h 0m";"-549.36"
