"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4140.9";"4223.4";"2015.01.06 18:15:00";"2015.01.08 17:15:00";"30.0";"2108.76";"4058.39990";"4223.39990";"52108.76";"0.00";"IST";"PT";"1d 23h 0m";"-366.24"
"2";"USTEC_ICM_UTC2";"Buy";"4225.9";"4212.0";"2015.01.08 17:45:00";"2015.01.09 23:00:00";"30.0";"-600.12";"4143.39990";"4308.39990";"51508.64";"0.00";"IST";"End Of Friday (Time)";"1d 5h 15m";"-183.12"
"3";"USTEC_ICM_UTC2";"Buy";"4167.8";"4250.3";"2015.01.12 17:30:00";"2015.01.13 17:00:00";"30.0";"2291.88";"4085.30005";"4250.29980";"53800.52";"0.00";"IST";"PT";"23h 30m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4163.9";"4081.4";"2015.01.13 21:00:00";"2015.01.16 00:00:00";"30.0";"-3024.36";"4081.39990";"4246.39990";"50776.16";"0.00";"IST";"SL";"2d 3h 0m";"-549.36"
"5";"USTEC_ICM_UTC2";"Buy";"4101.8";"4138.1";"2015.01.16 18:30:00";"2015.01.16 23:00:00";"30.0";"1089.00";"4019.30005";"4184.29980";"51865.16";"0.00";"IST";"End Of Friday (Time)";"4h 30m";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"4178.3";"4260.8";"2015.01.20 22:15:00";"2015.01.22 21:45:00";"30.0";"2108.76";"4095.80005";"4260.79980";"53973.92";"0.00";"IST";"PT";"1d 23h 30m";"-366.24"
"7";"USTEC_ICM_UTC2";"Buy";"4274.0";"4278.0";"2015.01.23 18:00:00";"2015.01.23 23:00:00";"30.0";"120.00";"4191.50000";"4356.50000";"54093.92";"0.00";"IST";"End Of Friday (Time)";"5h 0m";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"4269.8";"4187.3";"2015.01.26 22:00:00";"2015.01.27 16:30:00";"30.0";"-2658.12";"4187.29980";"4352.29980";"51435.80";"0.00";"IST";"SL";"18h 30m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4208.1";"4125.6";"2015.01.27 21:30:00";"2015.01.29 07:30:00";"30.0";"-2841.24";"4125.60010";"4290.60010";"48594.56";"0.00";"IST";"SL";"1d 10h 0m";"-366.24"
"10";"USTEC_ICM_UTC2";"Buy";"4160.8";"4149.5";"2015.01.29 21:30:00";"2015.01.30 23:00:00";"30.0";"-522.12";"4078.30005";"4243.29980";"48072.44";"0.00";"IST";"End Of Friday (Time)";"1d 1h 30m";"-183.12"
"11";"USTEC_ICM_UTC2";"Buy";"4158.7";"4241.2";"2015.02.02 16:30:00";"2015.02.04 22:15:00";"30.0";"2108.76";"4076.19995";"4241.20020";"50181.20";"0.00";"IST";"PT";"2d 5h 45m";"-366.24"
"12";"USTEC_ICM_UTC2";"Buy";"4243.3";"4227.5";"2015.02.05 22:15:00";"2015.02.06 23:00:00";"30.0";"-657.12";"4160.79980";"4325.79980";"49524.08";"0.00";"IST";"End Of Friday (Time)";"1d 0h 45m";"-183.12"
"13";"USTEC_ICM_UTC2";"Buy";"4207.1";"4289.6";"2015.02.09 18:00:00";"2015.02.11 16:30:00";"30.0";"2108.76";"4124.60010";"4289.60010";"51632.84";"0.00";"IST";"PT";"1d 22h 30m";"-366.24"
"14";"USTEC_ICM_UTC2";"Buy";"4295.8";"4378.3";"2015.02.11 22:00:00";"2015.02.13 22:45:00";"30.0";"2108.76";"4213.29980";"4378.29980";"53741.60";"0.00";"IST";"PT";"2d 0h 45m";"-366.24"
"15";"USTEC_ICM_UTC2";"Buy";"4384.1";"4441.9";"2015.02.16 16:45:00";"2015.02.20 23:00:00";"30.0";"1001.52";"4301.60010";"4466.60010";"54743.12";"0.00";"IST";"End Of Friday (Time)";"4d 6h 15m";"-732.48"
"16";"USTEC_ICM_UTC2";"Buy";"4434.6";"4442.1";"2015.02.23 17:30:00";"2015.02.27 23:00:00";"30.0";"-507.48";"4352.10010";"4517.10010";"54235.64";"0.00";"IST";"End Of Friday (Time)";"4d 5h 30m";"-732.48"
"17";"USTEC_ICM_UTC2";"Buy";"4470.6";"4399.2";"2015.03.02 17:45:00";"2015.03.06 23:00:00";"30.0";"-2874.48";"4388.10010";"4553.10010";"51361.16";"0.00";"IST";"End Of Friday (Time)";"4d 5h 15m";"-732.48"
"18";"USTEC_ICM_UTC2";"Buy";"4400.8";"4318.3";"2015.03.09 17:00:00";"2015.03.11 16:30:00";"30.0";"-2841.24";"4318.29980";"4483.29980";"48519.92";"0.00";"IST";"SL";"1d 23h 30m";"-366.24"
"19";"USTEC_ICM_UTC2";"Buy";"4324.8";"4407.3";"2015.03.12 18:15:00";"2015.03.18 20:00:00";"30.0";"1376.28";"4242.29980";"4407.29980";"49896.20";"0.00";"IST";"PT";"6d 1h 45m";"-1098.72"
"20";"USTEC_ICM_UTC2";"Buy";"4418.0";"4335.5";"2015.03.18 21:00:00";"2015.03.25 21:30:00";"30.0";"-3756.84";"4335.50000";"4500.50000";"46139.36";"0.00";"IST";"SL";"7d 0h 30m";"-1281.84"
"21";"USTEC_ICM_UTC2";"Buy";"4310.5";"4393.0";"2015.03.26 16:45:00";"2015.04.09 16:30:00";"30.0";"-88.68";"4228.00000";"4393.00000";"46050.68";"0.00";"IST";"PT";"13d 23h 45m";"-2563.68"
"22";"USTEC_ICM_UTC2";"Buy";"4415.3";"4422.1";"2015.04.10 18:30:00";"2015.04.10 23:00:00";"30.0";"204.00";"4332.79980";"4497.79980";"46254.68";"0.00";"IST";"End Of Friday (Time)";"4h 30m";"-0.00"
"23";"USTEC_ICM_UTC2";"Buy";"4394.5";"4351.0";"2015.04.14 20:45:00";"2015.04.17 23:00:00";"30.0";"-1854.36";"4312.00000";"4477.00000";"44400.32";"0.00";"IST";"End Of Friday (Time)";"3d 2h 15m";"-549.36"
"24";"USTEC_ICM_UTC2";"Buy";"4438.0";"4520.5";"2015.04.21 21:15:00";"2015.04.24 11:15:00";"30.0";"1925.64";"4355.50000";"4520.50000";"46325.96";"0.00";"IST";"PT";"2d 14h 0m";"-549.36"
"25";"USTEC_ICM_UTC2";"Buy";"4525.4";"4536.6";"2015.04.24 17:15:00";"2015.04.24 23:00:00";"30.0";"336.00";"4442.89990";"4607.89990";"46661.96";"0.00";"IST";"End Of Friday (Time)";"5h 45m";"-0.00"
"26";"USTEC_ICM_UTC2";"Buy";"4549.0";"4466.5";"2015.04.27 18:00:00";"2015.04.29 19:30:00";"30.0";"-2841.24";"4466.50000";"4631.50000";"43820.72";"0.00";"IST";"SL";"2d 1h 30m";"-366.24"
"27";"USTEC_ICM_UTC2";"Buy";"4492.9";"4410.4";"2015.04.29 22:30:00";"2015.04.30 21:45:00";"30.0";"-2658.12";"4410.39990";"4575.39990";"41162.60";"0.00";"IST";"SL";"23h 15m";"-183.12"
"28";"USTEC_ICM_UTC2";"Buy";"4503.8";"4421.3";"2015.05.04 17:45:00";"2015.05.05 18:15:00";"30.0";"-2658.12";"4421.29980";"4586.29980";"38504.48";"0.00";"IST";"SL";"1d 0h 30m";"-183.12"
"29";"USTEC_ICM_UTC2";"Buy";"4379.3";"4461.8";"2015.05.06 20:00:00";"2015.05.08 18:15:00";"30.0";"2108.76";"4296.79980";"4461.79980";"40613.24";"0.00";"IST";"PT";"1d 22h 15m";"-366.24"
"30";"USTEC_ICM_UTC2";"Buy";"4462.9";"4380.4";"2015.05.11 17:15:00";"2015.05.12 16:45:00";"30.0";"-2658.12";"4380.39990";"4545.39990";"37955.12";"0.00";"IST";"SL";"23h 30m";"-183.12"
"31";"USTEC_ICM_UTC2";"Buy";"4392.7";"4475.2";"2015.05.12 17:15:00";"2015.05.14 18:00:00";"30.0";"2108.76";"4310.20020";"4475.20020";"40063.88";"0.00";"IST";"PT";"2d 0h 45m";"-366.24"
"32";"USTEC_ICM_UTC2";"Buy";"4483.0";"4510.0";"2015.05.18 16:45:00";"2015.05.29 23:00:00";"30.0";"-1204.32";"4400.50000";"4565.50000";"38859.56";"0.00";"IST";"End Of Friday (Time)";"11d 6h 15m";"-2014.32"
"33";"USTEC_ICM_UTC2";"Buy";"4532.0";"4449.5";"2015.06.01 20:30:00";"2015.06.08 18:30:00";"30.0";"-3756.84";"4449.50000";"4614.50000";"35102.72";"0.00";"IST";"SL";"6d 22h 0m";"-1281.84"
"34";"USTEC_ICM_UTC2";"Buy";"4423.0";"4505.5";"2015.06.09 19:00:00";"2015.06.11 16:30:00";"30.0";"2108.76";"4340.50000";"4505.50000";"37211.48";"0.00";"IST";"PT";"1d 21h 30m";"-366.24"
"35";"USTEC_ICM_UTC2";"Buy";"4502.9";"4452.9";"2015.06.11 17:30:00";"2015.06.12 23:00:00";"30.0";"-1683.12";"4420.39990";"4585.39990";"35528.36";"0.00";"IST";"End Of Friday (Time)";"1d 5h 30m";"-183.12"
"36";"USTEC_ICM_UTC2";"Buy";"4420.9";"4503.4";"2015.06.15 16:30:00";"2015.06.18 16:45:00";"30.0";"1925.64";"4338.39990";"4503.39990";"37454.00";"0.00";"IST";"PT";"3d 0h 15m";"-549.36"
"37";"USTEC_ICM_UTC2";"Buy";"4522.0";"4504.6";"2015.06.18 17:15:00";"2015.06.19 23:00:00";"30.0";"-705.12";"4439.50000";"4604.50000";"36748.88";"0.00";"IST";"End Of Friday (Time)";"1d 5h 45m";"-183.12"
"38";"USTEC_ICM_UTC2";"Buy";"4554.0";"4471.5";"2015.06.22 18:15:00";"2015.06.26 19:45:00";"30.0";"-3207.48";"4471.50000";"4636.50000";"33541.40";"0.00";"IST";"SL";"4d 1h 30m";"-732.48"
"39";"USTEC_ICM_UTC2";"Buy";"4447.8";"4365.3";"2015.06.29 17:00:00";"2015.07.07 17:30:00";"30.0";"-3939.96";"4365.29980";"4530.29980";"29601.44";"0.00";"IST";"SL";"8d 0h 30m";"-1464.96"
"40";"USTEC_ICM_UTC2";"Buy";"4420.9";"4419.8";"2015.07.07 22:45:00";"2015.07.10 23:00:00";"30.0";"-582.36";"4338.39990";"4503.39990";"29019.08";"0.00";"IST";"End Of Friday (Time)";"3d 0h 15m";"-549.36"
"41";"USTEC_ICM_UTC2";"Buy";"4482.0";"4564.5";"2015.07.13 17:15:00";"2015.07.16 11:30:00";"30.0";"1925.64";"4399.50000";"4564.50000";"30944.72";"0.00";"IST";"PT";"2d 18h 15m";"-549.36"
"42";"USTEC_ICM_UTC2";"Buy";"4653.9";"4658.9";"2015.07.17 22:30:00";"2015.07.17 23:00:00";"30.0";"150.00";"4571.39990";"4736.39990";"31094.72";"0.00";"IST";"End Of Friday (Time)";"30m 0s";"-0.00"
"43";"USTEC_ICM_UTC2";"Buy";"4685.8";"4603.3";"2015.07.20 20:45:00";"2015.07.22 16:00:00";"30.0";"-2841.24";"4603.29980";"4768.29980";"28253.48";"0.00";"IST";"SL";"1d 19h 15m";"-366.24"
"44";"USTEC_ICM_UTC2";"Buy";"4624.0";"4560.0";"2015.07.22 17:45:00";"2015.07.24 23:00:00";"30.0";"-2286.24";"4541.50000";"4706.50000";"25967.24";"0.00";"IST";"End Of Friday (Time)";"2d 5h 15m";"-366.24"
"45";"USTEC_ICM_UTC2";"Buy";"4542.9";"4594.5";"2015.07.27 18:00:00";"2015.07.31 23:00:00";"30.0";"815.52";"4460.39990";"4625.39990";"26782.76";"0.00";"IST";"End Of Friday (Time)";"4d 5h 0m";"-732.48"
