"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4258.6";"4225.8";"2015.01.02 16:30:00";"2015.01.02 23:00:00";"30.0";"-984.00";"4176.10010";"4341.10010";"49016.00";"0.00";"IST";"End Of Friday (Time)";"6h 30m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4132.9";"4215.4";"2015.01.06 22:00:00";"2015.01.08 17:00:00";"30.0";"2108.76";"4050.39990";"4215.39990";"51124.76";"0.00";"IST";"PT";"1d 19h 0m";"-366.24"
"3";"USTEC_ICM_UTC2";"Buy";"4238.0";"4212.0";"2015.01.08 18:00:00";"2015.01.09 23:00:00";"30.0";"-963.12";"4155.50000";"4320.50000";"50161.64";"0.00";"IST";"End Of Friday (Time)";"1d 5h 0m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4239.3";"4156.8";"2015.01.13 16:45:00";"2015.01.13 20:45:00";"30.0";"-2475.00";"4156.79980";"4321.79980";"47686.64";"0.00";"IST";"SL";"4h 0m";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"4146.9";"4064.4";"2015.01.14 18:00:00";"2015.01.16 02:00:00";"30.0";"-2841.24";"4064.39990";"4229.39990";"44845.40";"0.00";"IST";"SL";"1d 8h 0m";"-366.24"
"6";"USTEC_ICM_UTC2";"Buy";"4099.4";"4138.1";"2015.01.16 17:30:00";"2015.01.16 23:00:00";"30.0";"1161.00";"4016.89990";"4181.89990";"46006.40";"0.00";"IST";"End Of Friday (Time)";"5h 30m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"4153.8";"4236.3";"2015.01.20 21:00:00";"2015.01.22 18:15:00";"30.0";"2108.76";"4071.30005";"4236.29980";"48115.16";"0.00";"IST";"PT";"1d 21h 15m";"-366.24"
"8";"USTEC_ICM_UTC2";"Buy";"4238.9";"4278.0";"2015.01.22 18:30:00";"2015.01.23 23:00:00";"30.0";"989.88";"4156.39990";"4321.39990";"49105.04";"0.00";"IST";"End Of Friday (Time)";"1d 4h 30m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4275.3";"4192.8";"2015.01.26 21:15:00";"2015.01.27 16:30:00";"30.0";"-2658.12";"4192.79980";"4357.79980";"46446.92";"0.00";"IST";"SL";"19h 15m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4190.2";"4107.7";"2015.01.27 20:15:00";"2015.01.29 16:45:00";"30.0";"-2841.24";"4107.70020";"4272.70020";"43605.68";"0.00";"IST";"SL";"1d 20h 30m";"-366.24"
"11";"USTEC_ICM_UTC2";"Buy";"4150.1";"4149.5";"2015.01.29 21:00:00";"2015.01.30 23:00:00";"30.0";"-201.12";"4067.60010";"4232.60010";"43404.56";"0.00";"IST";"End Of Friday (Time)";"1d 2h 0m";"-183.12"
"12";"USTEC_ICM_UTC2";"Buy";"4149.6";"4232.1";"2015.02.02 19:15:00";"2015.02.04 18:15:00";"30.0";"2108.76";"4067.10010";"4232.10010";"45513.32";"0.00";"IST";"PT";"1d 23h 0m";"-366.24"
"13";"USTEC_ICM_UTC2";"Buy";"4232.5";"4227.5";"2015.02.04 18:30:00";"2015.02.06 23:00:00";"30.0";"-516.24";"4150.00000";"4315.00000";"44997.08";"0.00";"IST";"End Of Friday (Time)";"2d 4h 30m";"-366.24"
"14";"USTEC_ICM_UTC2";"Buy";"4213.5";"4296.0";"2015.02.09 17:30:00";"2015.02.11 16:45:00";"30.0";"2108.76";"4131.00000";"4296.00000";"47105.84";"0.00";"IST";"PT";"1d 23h 15m";"-366.24"
