"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4210.9";"4216.9";"2015.01.05 16:45:00";"2015.01.09 22:55:00";"30.0";"-552.48";"4010.89990";"4260.89990";"49447.52";"0.00";"IST";"End Of Friday (Time)";"4d 6h 10m";"-732.48"
"2";"USTEC_ICM_UTC2";"Buy";"4221.9";"4141.0";"2015.01.12 16:30:00";"2015.01.16 22:55:00";"30.0";"-3159.48";"4021.89990";"4271.89990";"46288.04";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"3";"USTEC_ICM_UTC2";"Buy";"4162.8";"4212.8";"2015.01.20 16:30:00";"2015.01.22 15:40:00";"30.0";"1133.76";"3962.80005";"4212.79980";"47421.80";"0.00";"IST";"PT";"1d 23h 10m";"-366.24"
"4";"USTEC_ICM_UTC2";"Buy";"4209.0";"4259.0";"2015.01.22 16:30:00";"2015.01.22 21:57:00";"30.0";"1500.00";"4009.00000";"4259.00000";"48921.80";"0.00";"IST";"PT";"5h 27m";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"4270.0";"4273.9";"2015.01.23 16:30:00";"2015.01.23 22:55:00";"30.0";"117.00";"4070.00000";"4320.00000";"49038.80";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"4257.2";"4149.5";"2015.01.26 16:45:00";"2015.01.30 22:55:00";"30.0";"-3963.48";"4057.19995";"4307.20020";"45075.32";"0.00";"IST";"End Of Friday (Time)";"4d 6h 10m";"-732.48"
"7";"USTEC_ICM_UTC2";"Buy";"4122.2";"4172.2";"2015.02.02 17:45:00";"2015.02.02 22:39:00";"30.0";"1500.00";"3922.19995";"4172.20020";"46575.32";"0.00";"IST";"PT";"4h 54m";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"4189.3";"4239.3";"2015.02.03 17:45:00";"2015.02.04 21:04:00";"30.0";"1316.88";"3989.30005";"4239.29980";"47892.20";"0.00";"IST";"PT";"1d 3h 19m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4236.6";"4224.7";"2015.02.05 19:30:00";"2015.02.06 22:55:00";"30.0";"-540.12";"4036.60010";"4286.60010";"47352.08";"0.00";"IST";"End Of Friday (Time)";"1d 3h 25m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4216.3";"4266.3";"2015.02.09 16:45:00";"2015.02.10 19:19:00";"30.0";"1316.88";"4016.30005";"4266.29980";"48668.96";"0.00";"IST";"PT";"1d 2h 34m";"-183.12"
