"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4169.6";"4219.6";"2015.01.06 16:30:00";"2015.01.08 17:11:00";"30.0";"1133.76";"3969.60010";"4219.60010";"51133.76";"0.00";"IST";"PT";"2d 0h 41m";"-366.24"
"2";"USTEC_ICM_UTC2";"Buy";"4238.0";"4216.9";"2015.01.08 18:00:00";"2015.01.09 22:55:00";"30.0";"-816.12";"4038.00000";"4288.00000";"50317.64";"0.00";"IST";"End Of Friday (Time)";"1d 4h 55m";"-183.12"
"3";"USTEC_ICM_UTC2";"Buy";"4221.9";"4141.0";"2015.01.12 16:30:00";"2015.01.16 22:55:00";"30.0";"-3159.48";"4021.89990";"4271.89990";"47158.16";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"4";"USTEC_ICM_UTC2";"Buy";"4150.0";"4200.0";"2015.01.19 17:30:00";"2015.01.21 17:53:00";"30.0";"1133.76";"3950.00000";"4200.00000";"48291.92";"0.00";"IST";"PT";"2d 0h 23m";"-366.24"
"5";"USTEC_ICM_UTC2";"Buy";"4196.8";"4246.8";"2015.01.21 18:45:00";"2015.01.22 21:37:00";"30.0";"1316.88";"3996.80005";"4246.79980";"49608.80";"0.00";"IST";"PT";"1d 2h 52m";"-183.12"
"6";"USTEC_ICM_UTC2";"Buy";"4248.9";"4273.9";"2015.01.22 21:45:00";"2015.01.23 22:55:00";"30.0";"566.88";"4048.89990";"4298.89990";"50175.68";"0.00";"IST";"End Of Friday (Time)";"1d 1h 10m";"-183.12"
"7";"USTEC_ICM_UTC2";"Buy";"4274.4";"4149.5";"2015.01.26 16:30:00";"2015.01.30 22:55:00";"30.0";"-4479.48";"4074.39990";"4324.39990";"45696.20";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"8";"USTEC_ICM_UTC2";"Buy";"4158.7";"4208.7";"2015.02.02 16:30:00";"2015.02.03 13:34:00";"30.0";"1316.88";"3958.69995";"4208.70020";"47013.08";"0.00";"IST";"PT";"21h 4m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4201.3";"4251.3";"2015.02.03 17:15:00";"2015.02.05 22:32:00";"30.0";"1133.76";"4001.30005";"4251.29980";"48146.84";"0.00";"IST";"PT";"2d 5h 17m";"-366.24"
"10";"USTEC_ICM_UTC2";"Buy";"4255.3";"4224.7";"2015.02.05 22:45:00";"2015.02.06 22:55:00";"30.0";"-1101.12";"4055.30005";"4305.29980";"47045.72";"0.00";"IST";"End Of Friday (Time)";"1d 0h 10m";"-183.12"
"11";"USTEC_ICM_UTC2";"Buy";"4226.3";"4276.3";"2015.02.09 18:45:00";"2015.02.10 21:39:00";"30.0";"1316.88";"4026.30005";"4276.29980";"48362.60";"0.00";"IST";"PT";"1d 2h 54m";"-183.12"
"12";"USTEC_ICM_UTC2";"Buy";"4276.4";"4326.4";"2015.02.10 21:45:00";"2015.02.12 13:00:00";"30.0";"1133.76";"4076.39990";"4326.39990";"49496.36";"0.00";"IST";"PT";"1d 15h 15m";"-366.24"
"13";"USTEC_ICM_UTC2";"Buy";"4324.4";"4374.4";"2015.02.12 16:30:00";"2015.02.13 22:07:00";"30.0";"1316.88";"4124.39990";"4374.39990";"50813.24";"0.00";"IST";"PT";"1d 5h 37m";"-183.12"
"14";"USTEC_ICM_UTC2";"Buy";"4382.9";"4432.9";"2015.02.16 17:00:00";"2015.02.20 20:58:00";"30.0";"767.52";"4182.89990";"4432.89990";"51580.76";"0.00";"IST";"PT";"4d 3h 58m";"-732.48"
"15";"USTEC_ICM_UTC2";"Buy";"4433.2";"4437.8";"2015.02.20 21:00:00";"2015.02.20 22:55:00";"30.0";"138.00";"4233.20020";"4483.20020";"51718.76";"0.00";"IST";"End Of Friday (Time)";"1h 55m";"-0.00"
"16";"USTEC_ICM_UTC2";"Buy";"4445.6";"4437.8";"2015.02.24 19:30:00";"2015.02.27 22:55:00";"30.0";"-783.36";"4245.60010";"4495.60010";"50935.40";"0.00";"IST";"End Of Friday (Time)";"3d 3h 25m";"-549.36"
"17";"USTEC_ICM_UTC2";"Buy";"4470.6";"4395.5";"2015.03.02 17:45:00";"2015.03.06 22:55:00";"30.0";"-2985.48";"4270.60010";"4520.60010";"47949.92";"0.00";"IST";"End Of Friday (Time)";"4d 5h 10m";"-732.48"
"18";"USTEC_ICM_UTC2";"Buy";"4400.0";"4312.7";"2015.03.09 16:30:00";"2015.03.13 22:55:00";"30.0";"-3351.48";"4200.00000";"4450.00000";"44598.44";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"19";"USTEC_ICM_UTC2";"Buy";"4350.4";"4400.4";"2015.03.16 16:30:00";"2015.03.18 20:03:00";"30.0";"1133.76";"4150.39990";"4400.39990";"45732.20";"0.00";"IST";"PT";"2d 3h 33m";"-366.24"
"20";"USTEC_ICM_UTC2";"Buy";"4431.1";"4454.6";"2015.03.18 21:30:00";"2015.03.20 22:55:00";"30.0";"338.76";"4231.10010";"4481.10010";"46070.96";"0.00";"IST";"End Of Friday (Time)";"2d 1h 25m";"-366.24"
"21";"USTEC_ICM_UTC2";"Buy";"4458.1";"4332.9";"2015.03.23 17:00:00";"2015.03.27 22:55:00";"30.0";"-4488.48";"4258.10010";"4508.10010";"41582.48";"0.00";"IST";"End Of Friday (Time)";"4d 5h 55m";"-732.48"
"22";"USTEC_ICM_UTC2";"Buy";"4359.5";"4409.5";"2015.03.30 16:30:00";"2015.04.10 13:46:00";"30.0";"-514.32";"4159.50000";"4409.50000";"41068.16";"0.00";"IST";"PT";"10d 21h 16m";"-2014.32"
"23";"USTEC_ICM_UTC2";"Buy";"4413.7";"4419.7";"2015.04.10 19:00:00";"2015.04.10 22:55:00";"30.0";"180.00";"4213.70020";"4463.70020";"41248.16";"0.00";"IST";"End Of Friday (Time)";"3h 55m";"-0.00"
"24";"USTEC_ICM_UTC2";"Buy";"4445.5";"4350.7";"2015.04.13 17:30:00";"2015.04.17 22:55:00";"30.0";"-3576.48";"4245.50000";"4495.50000";"37671.68";"0.00";"IST";"End Of Friday (Time)";"4d 5h 25m";"-732.48"
"25";"USTEC_ICM_UTC2";"Buy";"4373.2";"4423.2";"2015.04.20 16:30:00";"2015.04.20 22:16:00";"30.0";"1500.00";"4173.20020";"4423.20020";"39171.68";"0.00";"IST";"PT";"5h 46m";"-0.00"
"26";"USTEC_ICM_UTC2";"Buy";"4443.4";"4493.4";"2015.04.21 16:30:00";"2015.04.23 22:14:00";"30.0";"1133.76";"4243.39990";"4493.39990";"40305.44";"0.00";"IST";"PT";"2d 5h 44m";"-366.24"
"27";"USTEC_ICM_UTC2";"Buy";"4494.4";"4537.0";"2015.04.23 22:15:00";"2015.04.24 22:55:00";"30.0";"1094.88";"4294.39990";"4544.39990";"41400.32";"0.00";"IST";"End Of Friday (Time)";"1d 0h 40m";"-183.12"
"28";"USTEC_ICM_UTC2";"Buy";"4555.2";"4475.5";"2015.04.27 16:30:00";"2015.05.01 22:55:00";"30.0";"-3123.48";"4355.20020";"4605.20020";"38276.84";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"29";"USTEC_ICM_UTC2";"Buy";"4489.9";"4461.2";"2015.05.04 16:30:00";"2015.05.08 22:55:00";"30.0";"-1593.48";"4289.89990";"4539.89990";"36683.36";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"30";"USTEC_ICM_UTC2";"Buy";"4452.3";"4502.3";"2015.05.11 18:30:00";"2015.05.15 09:15:00";"30.0";"767.52";"4252.29980";"4502.29980";"37450.88";"0.00";"IST";"PT";"3d 14h 45m";"-732.48"
"31";"USTEC_ICM_UTC2";"Buy";"4504.0";"4490.9";"2015.05.15 16:30:00";"2015.05.15 22:55:00";"30.0";"-393.00";"4304.00000";"4554.00000";"37057.88";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"32";"USTEC_ICM_UTC2";"Buy";"4498.8";"4530.0";"2015.05.18 18:15:00";"2015.05.22 22:55:00";"30.0";"203.52";"4298.79980";"4548.79980";"37261.40";"0.00";"IST";"End Of Friday (Time)";"4d 4h 40m";"-732.48"
"33";"USTEC_ICM_UTC2";"Buy";"4536.0";"4511.9";"2015.05.25 18:15:00";"2015.05.29 22:55:00";"30.0";"-1455.48";"4336.00000";"4586.00000";"35805.92";"0.00";"IST";"End Of Friday (Time)";"4d 4h 40m";"-732.48"
"34";"USTEC_ICM_UTC2";"Buy";"4534.0";"4477.9";"2015.06.01 16:30:00";"2015.06.05 22:55:00";"30.0";"-2415.48";"4334.00000";"4584.00000";"33390.44";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"35";"USTEC_ICM_UTC2";"Buy";"4433.0";"4483.0";"2015.06.09 20:45:00";"2015.06.10 18:13:00";"30.0";"1316.88";"4233.00000";"4483.00000";"34707.32";"0.00";"IST";"PT";"21h 28m";"-183.12"
"36";"USTEC_ICM_UTC2";"Buy";"4487.0";"4455.0";"2015.06.10 18:15:00";"2015.06.12 22:55:00";"30.0";"-1326.24";"4287.00000";"4537.00000";"33381.08";"0.00";"IST";"End Of Friday (Time)";"2d 4h 40m";"-366.24"
"37";"USTEC_ICM_UTC2";"Buy";"4438.9";"4488.9";"2015.06.16 17:00:00";"2015.06.18 16:30:00";"30.0";"1133.76";"4238.89990";"4488.89990";"34514.84";"0.00";"IST";"PT";"1d 23h 30m";"-366.24"
"38";"USTEC_ICM_UTC2";"Buy";"4507.9";"4517.5";"2015.06.18 17:00:00";"2015.06.19 22:55:00";"30.0";"104.88";"4307.89990";"4557.89990";"34619.72";"0.00";"IST";"End Of Friday (Time)";"1d 5h 55m";"-183.12"
"39";"USTEC_ICM_UTC2";"Buy";"4544.0";"4483.9";"2015.06.22 16:30:00";"2015.06.26 22:55:00";"30.0";"-2535.48";"4344.00000";"4594.00000";"32084.24";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"40";"USTEC_ICM_UTC2";"Buy";"4412.0";"4427.5";"2015.06.30 16:30:00";"2015.07.10 22:55:00";"30.0";"-1366.20";"4212.00000";"4462.00000";"30718.04";"0.00";"IST";"End Of Friday (Time)";"10d 6h 25m";"-1831.20"
"41";"USTEC_ICM_UTC2";"Buy";"4457.9";"4507.9";"2015.07.13 16:30:00";"2015.07.14 16:37:00";"30.0";"1316.88";"4257.89990";"4507.89990";"32034.92";"0.00";"IST";"PT";"1d 0h 7m";"-183.12"
"42";"USTEC_ICM_UTC2";"Buy";"4508.0";"4558.0";"2015.07.14 16:45:00";"2015.07.16 09:02:00";"30.0";"1133.76";"4308.00000";"4558.00000";"33168.68";"0.00";"IST";"PT";"1d 16h 17m";"-366.24"
"43";"USTEC_ICM_UTC2";"Buy";"4568.4";"4618.4";"2015.07.16 16:30:00";"2015.07.17 09:09:00";"30.0";"1316.88";"4368.39990";"4618.39990";"34485.56";"0.00";"IST";"PT";"16h 39m";"-183.12"
"44";"USTEC_ICM_UTC2";"Buy";"4635.4";"4657.9";"2015.07.17 16:30:00";"2015.07.17 22:55:00";"30.0";"675.00";"4435.39990";"4685.39990";"35160.56";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"45";"USTEC_ICM_UTC2";"Buy";"4672.0";"4562.0";"2015.07.20 16:30:00";"2015.07.24 22:55:00";"30.0";"-4032.48";"4472.00000";"4722.00000";"31128.08";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"46";"USTEC_ICM_UTC2";"Buy";"4541.1";"4591.1";"2015.07.28 16:30:00";"2015.07.30 19:18:00";"30.0";"1133.76";"4341.10010";"4591.10010";"32261.84";"0.00";"IST";"PT";"2d 2h 48m";"-366.24"
"47";"USTEC_ICM_UTC2";"Buy";"4593.9";"4590.5";"2015.07.30 19:45:00";"2015.07.31 22:55:00";"30.0";"-285.12";"4393.89990";"4643.89990";"31976.72";"0.00";"IST";"End Of Friday (Time)";"1d 3h 10m";"-183.12"
"48";"USTEC_ICM_UTC2";"Buy";"4587.7";"4517.3";"2015.08.03 17:30:00";"2015.08.07 22:55:00";"30.0";"-2844.48";"4387.70020";"4637.70020";"29132.24";"0.00";"IST";"End Of Friday (Time)";"4d 5h 25m";"-732.48"
"49";"USTEC_ICM_UTC2";"Buy";"4551.4";"4530.9";"2015.08.10 16:30:00";"2015.08.14 22:55:00";"30.0";"-1347.48";"4351.39990";"4601.39990";"27784.76";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"50";"USTEC_ICM_UTC2";"Buy";"4547.9";"4339.0";"2015.08.17 18:45:00";"2015.08.21 09:00:00";"30.0";"-6999.84";"4347.89990";"4597.89990";"20784.92";"0.00";"IST";"SL";"3d 14h 15m";"-732.48"
"51";"USTEC_ICM_UTC2";"Buy";"4178.3";"4228.3";"2015.08.25 16:30:00";"2015.08.26 22:54:00";"30.0";"1316.88";"3978.30005";"4228.29980";"22101.80";"0.00";"IST";"PT";"1d 6h 24m";"-183.12"
"52";"USTEC_ICM_UTC2";"Buy";"4283.0";"4333.0";"2015.08.27 16:30:00";"2015.08.28 18:21:00";"30.0";"1316.88";"4083.00000";"4333.00000";"23418.68";"0.00";"IST";"PT";"1d 1h 51m";"-183.12"
